LE_1,LE_2,L1_1,L1_2,L3_1,L3_2,LE_IDR,L1_IDR,L3_IDR,summit_agreement,k4cluster,k11cluster,k4weights,k11weights,LE_nonNormed,L1_nonNormed,L3_nonNormed,LE_std,L1_std,L3_std,name,cluster.description,variance,peak,WBGeneID,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest
1.177998,1.234465,3.049631,2.9855,3.862497,4.208271,0,0,1,33.5,4,10,0.945,1.000,1.206,3.018,4.035,-1.079,0.185,0.895,ELT2peak09926,Increasing,2.053498204459083,ELT2peak09926,WBGene00011984,14537897,14539522,+,overlapStart,-790,251,Overlapping
2.063695,1.976916,3.38405,3.111032,5.576742,5.884864,0,1,1,35,4,11,0.628,1.000,2.020,3.248,5.731,-0.871,-0.221,1.092,ELT2peak09927,Increasing,3.57341480510175,ELT2peak09927,WBGene00011984,14537897,14539522,+,overlapEnd,1003,163,Overlapping
1.438121,1.381871,3.792855,4.017922,5.370291,5.895919,1,1,1,149.83333333333334,4,10,0.987,1.000,1.410,3.905,5.633,-1.055,0.121,0.934,ELT2peak09928,Increasing,4.507772943218251,ELT2peak09928,WBGene00003602,14558504,14561425,+,overlapStart,-2006,41,Overlapping
1.818002,1.712019,4.307428,4.503349,5.427281,5.525461,1,1,1,30,4,8,0.836,1.000,1.765,4.405,5.476,-1.108,0.274,0.835,ELT2peak09929,Increasing,3.6487993765250843,ELT2peak09929,WBGene00003602,14558504,14561425,+,inside,441,719,Overlapping
1.662965,1.192645,2.9855,2.773996,3.839777,4.07195,0,0,1,87.5,4,10,0.995,1.000,1.428,2.880,3.956,-1.046,0.099,0.947,ELT2peak09930,Increasing,1.6095404706685839,ELT2peak09930,WBGene00003602,14558504,14561425,+,overlapEnd,1512,283,Overlapping
2.906891,2.521953,1.464668,1.895303,4.991779,5.30544,1,0,1,45,3,6,0.858,1.000,2.714,1.680,5.149,-0.262,-0.843,1.105,ELT2peak09933,L3_High,3.1711133518440837,ELT2peak09933,WBGene00008094,14568854,14589101,-,overlapStart,-10447,82,Overlapping
1.713379,1.985353,4.384049,4.226508,2.877447,3.058894,0,1,1,19.25,2,5,0.827,1.000,1.849,4.305,2.968,-0.969,1.028,-0.059,ELT2peak09934,Larval,1.5118479200900836,ELT2peak09934,WBGene00001325,14603017,14608655,+,overlapStart,-2894,263,Overlapping
1.13493,1.106915,2.226508,2.43296,2.769387,3.695386,0,0,1,1.5,4,10,0.995,1.000,1.121,2.330,3.232,-1.045,0.096,0.948,ELT2peak09936,Increasing,1.12238116693075,ELT2peak09936,WBGene00004854,14674328,14683326,+,inside,373,3887,Overlapping
1.477649,1.505235,2.374066,2.38405,3.417085,3.321928,0,1,1,16.625,4,10,0.953,1.000,1.491,2.379,3.370,-0.981,-0.036,1.018,ELT2peak09940,Increasing,0.8826627767947498,ELT2peak09940,WBGene00007347,14734443,14740088,-,inside,-164,2394,Overlapping
0.926937,1.23816,3.333424,3.735522,3.590417,3.884864,0,0,1,3,2,8,0.581,1.000,1.083,3.534,3.738,-1.152,0.507,0.645,ELT2peak09941,Larval,2.1837873858700836,ELT2peak09941,WBGene00007347,14734443,14740088,-,inside,-1286,1296,Overlapping
1.296393,1.415037,3.049631,3.38405,4.534922,4.884864,0,1,1,14.375,4,10,0.998,1.000,1.356,3.217,4.710,-1.035,0.073,0.961,ELT2peak09942,Increasing,2.82391732503175,ELT2peak09942,WBGene00007347,14734443,14740088,-,overlapStart,-2530,95,Overlapping
2.785329,2.886343,2.333424,2.555816,4.393878,4.839776,1,1,1,15.666666666666666,3,6,0.945,1.000,2.836,2.445,4.617,-0.400,-0.738,1.138,ELT2peak09943,L3_High,1.340577025264333,ELT2peak09943,WBGene00007348,14747298,14750441,+,overlapStart,-1670,182,Overlapping
1.96782,1.933505,2.111031,2.613532,5.669851,6.409391,1,1,1,18.166666666666668,3,9,0.919,1.000,1.951,2.362,6.040,-0.666,-0.484,1.150,ELT2peak09944,L3_High,5.068639602357251,ELT2peak09944,WBGene00007350,14754026,14756459,+,overlapStart,-1430,166,Overlapping
1.163499,1.479168,2.111031,1.9855,4.220048,4.254814,0,0,1,34.5,3,11,0.570,1.000,1.321,2.048,4.237,-0.800,-0.321,1.121,ELT2peak09945,L3_High,2.304083391420083,ELT2peak09945,WBGene00007350,14754026,14756459,+,overlapEnd,902,28,Overlapping
0.922832,1.083832,2.773996,2.722466,4.617384,5.052321,0,1,1,34.25,4,11,0.930,1.000,1.003,2.748,4.835,-0.969,-0.059,1.028,ELT2peak09946,Increasing,3.679868524397251,ELT2peak09946,WBGene00012445,14761966,14771885,-,inside,-2384,2235,Overlapping
0.590124,0.726982,2.695994,2.847997,5.202347,5.643856,0,0,1,17.5,4,11,0.911,1.000,0.659,2.772,5.423,-0.960,-0.075,1.035,ELT2peak09947,Increasing,5.699320772149083,ELT2peak09947,WBGene00012445,14761966,14771885,-,inside,-3766,898,Overlapping
0.912052,0.415038,1.9855,2.111032,3.477206,4.07195,0,0,1,10.5,4,11,0.914,1.000,0.664,2.048,3.775,-0.961,-0.073,1.035,ELT2peak09948,Increasing,2.4293552827123333,ELT2peak09948,WBGene00012445,14761966,14771885,-,overlapStart,-4974,232,Overlapping
1.344383,1.222392,3.333424,3.226508,4.562936,5.129283,1,0,1,186.25,4,10,0.998,1.000,1.283,3.280,4.846,-1.038,0.080,0.957,ELT2peak09949,Increasing,3.1886865364230834,ELT2peak09949,WBGene00006743,14773538,14783564,+,overlapEnd,5293,377,Overlapping
1.968636,2.161281,3.244887,3.393965,6.796187,7.019843,1,1,1,95.94444444403052,3,11,0.539,1.000,2.065,3.319,6.908,-0.809,-0.310,1.118,ELT2peak09952,L3_High,6.31780933027825,ELT2peak09952,WBGene00009628,14791008,14792980,+,overlapStart,-1330,181,Overlapping
2.908284,2.285754,3.169925,3.111032,1.447459,2.321928,1,0,0,9,1,2,0.399,1.000,2.597,3.140,1.885,0.089,0.952,-1.042,ELT2peak09954,Embryo_Specific,0.3966253020525833,ELT2peak09954,WBGene00009629,14794217,14804359,+,inside,-1239,3553,Overlapping
1.13493,1.415038,2.226508,2.480265,2.447459,2.669852,0,0,1,204,4,8,0.541,1.000,1.275,2.353,2.559,-1.142,0.422,0.720,ELT2peak09956,Increasing,0.4754833057132501,ELT2peak09956,WBGene00000221,14808846,14810849,-,overlapEnd,870,439,Overlapping
2.200366,1.894205,3.111031,3.480265,4.07195,4.266219,1,1,1,258,4,10,0.989,1.000,2.047,3.296,4.169,-1.053,0.117,0.936,ELT2peak09957,Increasing,1.1372218745565836,ELT2peak09957,WBGene00000221,14808846,14810849,-,overlapStart,-826,602,Overlapping
2.222392,2.222392,2.049631,2.526069,4.971021,5.254814,0,1,1,3.75,3,9,0.983,1.000,2.222,2.288,5.113,-0.597,-0.557,1.154,ELT2peak09958,L3_High,2.723404799245083,ELT2peak09958,WBGene00011426,14812361,14814380,+,inside,186,587,Overlapping
1.222393,1.163499,2.735522,2.9855,4.35435,4.288761,0,0,1,102,4,10,0.996,1.000,1.193,2.861,4.322,-1.021,0.044,0.977,ELT2peak09959,Increasing,2.450603577282584,ELT2peak09959,WBGene00001329,14815828,14818507,-,overlapEnd,1350,329,Overlapping
1.609416,1.612977,3.333424,3.280956,5.228818,5.597206,1,1,1,32.888888888681926,4,11,0.915,1.000,1.611,3.307,5.413,-0.962,-0.072,1.034,ELT2peak09960,Increasing,3.62744689062775,ELT2peak09960,WBGene00001329,14815828,14818507,-,inside,265,763,Overlapping
1.061928,0.621489,1.526069,2.43296,3.254814,3.906891,0,0,1,134.5,4,11,0.858,1.000,0.842,1.980,3.581,-0.939,-0.112,1.051,ELT2peak09962,Increasing,1.893632622769333,ELT2peak09962,WBGene00003149,14819909,14824540,-,inside,-1048,897,Overlapping
0.559427,0.315502,0.526069,0.695994,1.949959,2.032421,0,0,1,11,3,9,0.904,1.000,0.437,0.611,1.991,-0.676,-0.472,1.149,ELT2peak09966,L3_High,0.7248376529935834,ELT2peak09966,WBGene00007772,14845937,14849217,+,inside,-333,968,Overlapping
1.39927,1.415037,3.526069,3.570463,3.991779,4.732861,0,0,1,31.5,4,8,0.811,1.000,1.407,3.548,4.362,-1.113,0.290,0.823,ELT2peak09967,Increasing,2.3300092825490837,ELT2peak09967,WBGene00007775,14849275,14852619,+,overlapStart,-1578,246,Overlapping
2,1.986194,2.969012,2.829849,3.695386,4.081665,1,1,1,24.666666666666668,4,10,0.959,1.000,1.993,2.899,3.889,-0.985,-0.029,1.014,ELT2peak09968,Increasing,0.8987330884765833,ELT2peak09968,WBGene00007771,14852552,14853762,-,overlapStart,-914,59,Overlapping
1.856265,2.311944,1.333424,1.333424,1.184425,1.669851,1,0,0,6.5,1,3,0.893,1.000,2.084,1.333,1.427,1.147,-0.688,-0.459,ELT2peak09969,Embryo_Specific,0.16731808483308336,ELT2peak09969,WBGene00009303,14898505,14900772,+,overlapEnd,1183,364,Overlapping
1.544321,1.308122,2.43296,2.226508,1.862497,2.562936,1,0,0,41.5,2,7,0.935,1.000,1.426,2.330,2.213,-1.146,0.692,0.454,ELT2peak09970,Larval,0.24143371966458338,ELT2peak09970,WBGene00013497,14901881,14905261,-,overlapStart,-1815,302,Overlapping
0.959358,0.708769,2.333424,2.333424,2.406817,2.703799,0,0,1,15.5,4,8,0.464,1.000,0.834,2.333,2.555,-1.147,0.455,0.692,ELT2peak09972,Increasing,0.87666617453275,ELT2peak09972,WBGene00003411,14938502,14946317,-,overlapEnd,3876,341,Overlapping
0.536501,0.321928,2.695994,2.526069,2.032421,1.862496,0,0,1,2,2,7,0.979,1.000,0.429,2.611,1.947,-1.103,0.848,0.255,ELT2peak09973,Larval,1.2509532318923335,ELT2peak09973,WBGene00003411,14938502,14946317,-,inside,1791,1713,Overlapping
0.944858,0.847997,3.526069,3.847997,3.447459,3.477206,0,0,1,7,2,7,0.879,1.000,0.896,3.687,3.462,-1.152,0.648,0.503,ELT2peak09974,Larval,2.4036396400592497,ELT2peak09974,WBGene00003411,14938502,14946317,-,inside,-2134,1417,Overlapping
2.076542,2.230613,3.480265,3.111032,2.977974,3.208271,1,0,1,36.75,2,7,0.971,1.000,2.154,3.296,3.093,-1.139,0.735,0.403,ELT2peak09976,Larval,0.371347959457,ELT2peak09976,WBGene00008973,14968900,14970271,-,overlapStart,-954,56,Overlapping
1.63743,1.567041,1.280956,1.333424,3.321928,3.720478,0,0,1,14,3,6,0.971,1.000,1.602,1.307,3.521,-0.450,-0.696,1.146,ELT2peak09977,L3_High,1.4452236128825833,ELT2peak09977,WBGene00008975,14976117,14978714,+,overlapStart,-1505,186,Overlapping
1.433897,1,0.641546,1.333424,3.184425,3.032422,0,0,1,15,3,6,0.982,1.000,1.217,0.987,3.108,-0.476,-0.673,1.149,ELT2peak09978,L3_High,1.3547852157065832,ELT2peak09978,WBGene00008980,14979374,14980435,+,overlapStart,-680,102,Overlapping
2.222392,1.192645,2.847997,2.333424,4.417086,4.769387,0,0,1,0,4,11,0.549,1.000,1.708,2.591,4.593,-0.850,-0.252,1.102,ELT2peak09979,Increasing,2.186251144177333,ELT2peak09979,WBGene00008976,14982140,14982804,-,overlapEnd,521,221,Overlapping
1.122857,0.967579,1.641546,1.695994,2.862496,3.347923,0,0,1,0,4,11,0.538,1.000,1.045,1.669,3.105,-0.847,-0.256,1.103,ELT2peak09980,Increasing,1.11595675232275,ELT2peak09980,WBGene00004317,14983533,14987365,+,overlapStart,-1903,323,Overlapping
1.874469,2.364411,3.480265,3.952333,4.590417,4.94996,1,1,1,40.166666666666664,4,10,0.980,1.000,2.119,3.716,4.770,-1.061,0.136,0.925,ELT2peak09981,Increasing,1.781184892390583,ELT2peak09981,WBGene00007668,15004064,15007308,-,overlapEnd,1278,70,Overlapping
2.345775,2.308122,2.570463,1.9855,4.184424,4.703799,1,0,1,34.5,3,9,0.995,1.000,2.327,2.278,4.444,-0.557,-0.597,1.154,ELT2peak09982,L3_High,1.529482685426333,ELT2peak09982,WBGene00007666,15036662,15040602,-,overlapStart,-2276,64,Overlapping
2.807355,4.058894,3.480265,2.9855,5.548997,6.527832,1,0,1,98.75,3,9,0.992,1.000,3.433,3.233,6.038,-0.512,-0.640,1.152,ELT2peak09986,L3_High,2.4497737742813332,ELT2peak09986,WBGene00044141,15051688,15052870,+,overlapStart,-351,171,Overlapping
1.527247,1.787006,2.695994,3.111032,3.447459,3.506353,1,0,1,104.125,4,10,0.883,1.000,1.657,2.904,3.477,-1.099,0.241,0.857,ELT2peak09987,Increasing,0.8656427114085831,ELT2peak09987,WBGene00010433,15080779,15084086,-,overlapStart,-2017,419,Overlapping
0.807355,0.527512,3.570463,3.883621,2.506353,3.310957,0,0,1,3,2,7,0.988,1.000,0.667,3.727,2.909,-1.116,0.816,0.299,ELT2peak09988,Larval,2.509005877850583,ELT2peak09988,WBGene00008609,15084749,15088135,+,overlapEnd,1488,29,Overlapping
0.912052,1.093109,3.952333,4.253989,4.022368,4.643856,0,0,1,1.5,2,8,0.598,1.000,1.003,4.103,4.333,-1.152,0.514,0.638,ELT2peak09990,Larval,3.45981949531225,ELT2peak09990,WBGene00001468,15089397,15093585,+,overlapStart,-2173,77,Overlapping
0.707819,1.485427,2.847997,2.773996,3.184425,2.949959,0,0,1,0,4,8,0.467,1.000,1.097,2.811,3.067,-1.146,0.454,0.693,ELT2peak09991,Increasing,1.1479758025805833,ELT2peak09991,WBGene00195212,15093581,15095073,-,overlapEnd,606,99,Overlapping
0.727628,0.830075,1.9855,2.333424,3.386058,3.720478,0,0,1,0,4,10,0.978,1.000,0.779,2.159,3.553,-0.998,-0.003,1.002,ELT2peak09992,Increasing,1.9243612389697502,ELT2peak09992,WBGene00195212,15093581,15095073,-,overlapStart,-753,331,Overlapping
0.347923,0.093109,2.38405,2.333424,3.720478,4.447459,0,0,1,7,4,10,0.998,1.000,0.221,2.359,4.084,-1.034,0.071,0.963,ELT2peak09993,Increasing,3.7457796655315834,ELT2peak09993,WBGene00008607,15095343,15097954,-,inside,34,937,Overlapping
3.248864,3.103093,4.049631,4.675816,5.081665,5.624048,1,1,1,131.27777777736387,4,10,0.998,1.000,3.176,4.363,5.353,-1.029,0.060,0.969,ELT2peak09994,Increasing,1.1879208132663326,ELT2peak09994,WBGene00008607,15095343,15097954,-,overlapStart,-1073,207,Overlapping
2.485427,2.222392,3.169925,3.049631,1.750022,2.184424,1,0,1,16,2,2,0.404,1.000,2.354,3.110,1.967,-0.212,1.089,-0.877,ELT2peak09996,Larval,0.33771592776658355,ELT2peak09996,WBGene00006747,15120975,15147740,-,inside,-12278,831,Overlapping
2.029747,2.29768,4.43296,4.548437,4.271887,4.793234,0,1,1,26.5,2,8,0.712,1.000,2.164,4.491,4.533,-1.155,0.562,0.593,ELT2peak09998,Larval,1.8380079544463335,ELT2peak09998,WBGene00011679,15173904,15178145,+,overlapStart,-2318,64,Overlapping
0.620942,0.802061,2.918386,2.9855,3.54432,4.045718,0,0,1,50,4,8,0.807,1.000,0.712,2.952,3.795,-1.114,0.292,0.821,ELT2peak10002,Increasing,2.5397392382507498,ELT2peak10002,WBGene00010357,15225869,15230645,-,inside,-1429,392,Overlapping
1.826464,1.578536,2.080658,1.847997,3.277534,3.977974,0,0,1,41,3,9,0.864,1.000,1.703,1.964,3.628,-0.698,-0.447,1.146,ELT2peak10003,L3_High,1.0903573875290837,ELT2peak10003,WBGene00010357,15225869,15230645,-,overlapStart,-2655,71,Overlapping
1.928661,2.137504,1.847997,2.735522,2.447459,2.949959,1,0,1,29,0,0,0.000,0.000,2.033,2.292,2.699,-0.918,-0.147,1.065,ELT2peak10004,Not_Changing,0.11259672056358337,ELT2peak10004,WBGene00009552,15234829,15246365,-,inside,4241,1129,Overlapping
2.315502,1.208587,2.526069,2.480265,1.398549,2.35435,0,0,1,14.5,2,5,0.628,1.000,1.762,2.503,1.876,-0.715,1.143,-0.428,ELT2peak10005,Larval,0.15918764813958347,ELT2peak10005,WBGene00009552,15234829,15246365,-,inside,-913,4504,Overlapping
1.444785,1.415038,2.613532,2.613532,3.032422,3.110424,0,0,1,12,4,8,0.818,1.000,1.430,2.614,3.071,-1.112,0.286,0.826,ELT2peak10007,Increasing,0.7175302767555836,ELT2peak10007,WBGene00002203,15269074,15281110,-,overlapEnd,6475,221,Overlapping
1.406817,1.061401,4.634593,4.333424,5.052321,5.052321,0,1,1,11.75,4,8,0.513,1.000,1.234,4.484,5.052,-1.144,0.434,0.710,ELT2peak10008,Increasing,4.243928122450083,ELT2peak10008,WBGene00002203,15269074,15281110,-,inside,973,4491,Overlapping
2.458021,2.391579,3.049631,3.070389,4.002048,4.610689,1,1,1,38,4,11,0.650,1.000,2.425,3.060,4.306,-0.876,-0.213,1.089,ELT2peak10009,Increasing,0.9162002124690827,ELT2peak10009,WBGene00002203,15269074,15281110,-,inside,-478,5173,Overlapping
1.835369,2.028014,3.432959,3.883621,4.386059,4.971021,0,1,1,17.375,4,10,0.958,1.000,1.932,3.658,4.679,-1.074,0.170,0.904,ELT2peak10010,Increasing,1.9278715207757497,ELT2peak10010,WBGene00002203,15269074,15281110,-,inside,-1390,4280,Overlapping
1.33787,1.112475,3.049631,3.570463,3.184425,3.793234,0,0,1,37,2,8,0.575,1.000,1.225,3.310,3.489,-1.152,0.505,0.647,ELT2peak10011,Larval,1.58380131278425,ELT2peak10011,WBGene00002203,15269074,15281110,-,inside,-2062,3683,Overlapping
1.807355,1.152003,2.43296,2.333424,2.769387,3.525461,0,0,1,30.5,4,10,0.998,1.000,1.480,2.383,3.147,-1.027,0.056,0.971,ELT2peak10012,Increasing,0.696959946003,ELT2peak10012,WBGene00002203,15269074,15281110,-,inside,-4466,1214,Overlapping
3.239466,3.02272,3.049631,2.526069,2.695386,3.271888,1,0,1,41.5,0,0,0.000,0.000,3.131,2.788,2.984,0.950,-1.043,0.094,ELT2peak10014,Not_Changing,0.029648596392333287,ELT2peak10014,WBGene00004777,15286579,15302963,-,inside,-2924,4886,Overlapping
2.058894,1.716693,2.773996,3.049631,3.617384,3.386058,1,0,1,18.5,4,10,0.952,1.000,1.888,2.912,3.502,-1.077,0.177,0.900,ELT2peak10017,Increasing,0.6668949657020833,ELT2peak10017,WBGene00012444,15343154,15344146,+,overlapStart,-464,344,Overlapping
2.577873,2.281771,2.847997,3.049631,4.75124,5.042406,1,0,1,86,3,9,0.689,1.000,2.430,2.949,4.897,-0.765,-0.366,1.131,ELT2peak10021,L3_High,1.6916976156909995,ELT2peak10021,WBGene00007878,15365994,15369999,+,overlapStart,-2080,317,Overlapping
2.197301,2.29768,4.695994,4.754888,4.695386,5.266219,1,0,1,17.25,2,8,0.540,1.000,2.247,4.725,4.981,-1.151,0.491,0.660,ELT2peak10022,Larval,2.27940711091275,ELT2peak10022,WBGene00006462,15369974,15377685,-,inside,116,3366,Overlapping
1.959358,1.830075,3.43296,3.080658,2.769387,3.299902,1,0,0,162,2,7,0.962,1.000,1.895,3.257,3.035,-1.141,0.723,0.419,ELT2peak10023,Larval,0.5340148148000834,ELT2peak10023,WBGene00006462,15369974,15377685,-,inside,-2767,656,Overlapping
2.45269,2.809897,4.226508,4.294253,5.996922,6.129283,1,1,1,124.22222222201526,4,10,0.955,1.000,2.631,4.260,6.063,-0.983,-0.034,1.016,ELT2peak10025,Increasing,2.9468406792223325,ELT2peak10025,WBGene00009560,15407931,15419290,+,inside,-4956,337,Overlapping
2.309855,2.366128,2.847997,2.374066,6.624048,6.971021,1,1,1,11.5,3,9,0.960,1.000,2.338,2.611,6.798,-0.631,-0.522,1.153,ELT2peak10026,L3_High,6.248146996576334,ELT2peak10026,WBGene00009561,15420979,15425114,+,inside,1186,605,Overlapping
0.821854,0.415037,2.333424,2.226508,2.184425,2.184425,0,0,1,5,2,7,0.845,1.000,0.618,2.280,2.184,-1.153,0.628,0.525,ELT2peak10027,Larval,0.8703450415035834,ELT2peak10027,WBGene00010983,15435665,15440794,-,overlapEnd,2938,4,Overlapping
1,0.929611,2.847997,3.333424,2.769387,2.447459,0,0,1,124.5,2,7,0.987,1.000,0.965,3.091,2.608,-1.127,0.780,0.347,ELT2peak10028,Larval,1.2422586313312503,ELT2peak10028,WBGene00010983,15435665,15440794,-,inside,-687,1516,Overlapping
2.511899,2.289507,1.918386,2.613532,4.793234,4.928586,1,0,1,26.75,3,9,0.995,1.000,2.401,2.266,4.861,-0.531,-0.623,1.153,ELT2peak10032,L3_High,2.134090853464334,ELT2peak10032,WBGene00001649,15493536,15497504,+,inside,-1114,501,Overlapping
1.822785,1.353637,2.333424,2.480265,3.720478,3.669851,0,0,1,4,4,11,0.795,1.000,1.588,2.407,3.695,-0.918,-0.147,1.066,ELT2peak10033,Increasing,1.128197046814083,ELT2peak10033,WBGene00010397,15497555,15500279,+,overlapStart,-1447,497,Overlapping
1.382857,1.495208,0.847997,1.028569,2.862497,3.012244,0,0,1,23.5,3,6,0.896,1.000,1.439,0.938,2.937,-0.320,-0.801,1.121,ELT2peak10035,L3_High,1.08201960944175,ELT2peak10035,WBGene00007260,15537662,15546323,+,inside,-700,3270,Overlapping
0.713379,0.88779,2.847997,2.9855,4.35435,4.288761,0,1,1,59.5,4,10,0.981,1.000,0.801,2.917,4.322,-1.060,0.134,0.926,ELT2peak10036,Increasing,3.1414782608310006,ELT2peak10036,WBGene00007260,15537662,15546323,+,inside,2910,1088,Overlapping
1.868755,1.572579,2.226508,2.226508,4.884864,5.254814,1,0,1,62,3,9,0.835,1.000,1.721,2.227,5.070,-0.712,-0.432,1.143,ELT2peak10037,L3_High,3.2595598964043333,ELT2peak10037,WBGene00007261,15546688,15552233,-,inside,2280,46,Overlapping
1.374395,1.183712,2.773996,2.570463,3.184424,3.254814,0,0,1,11.5,4,8,0.824,1.000,1.279,2.672,3.220,-1.111,0.282,0.829,ELT2peak10039,Increasing,1.0010615152460831,ELT2peak10039,WBGene00010702,15591368,15595387,+,inside,-1103,659,Overlapping
2.582288,2.253286,3.226509,2.9855,4.254814,4.447459,1,0,1,279.5,4,11,0.705,1.000,2.418,3.106,4.351,-0.892,-0.189,1.081,ELT2peak10041,Increasing,0.9603062189800832,ELT2peak10041,WBGene00010701,15601067,15603763,+,overlapStart,-1091,729,Overlapping
0.985353,0.908077,2.9855,2.918386,3.184425,3.562936,0,1,0,12.5,4,8,0.575,1.000,0.947,2.952,3.374,-1.139,0.407,0.732,ELT2peak10042,Increasing,1.6814938981800833,ELT2peak10042,WBGene00004276,15604635,15606635,-,overlapEnd,1014,337,Overlapping
1.945875,2.122857,2.565597,2.729941,6.695387,6.695387,1,1,1,302.6666666666667,3,9,0.872,1.000,2.034,2.648,6.695,-0.694,-0.452,1.146,ELT2peak10043,L3_High,6.414098579462333,ELT2peak10043,WBGene00010700,15607969,15610631,+,overlapStart,-1956,0,Overlapping
0.472371,0.344648,2.43296,3.43296,3.562936,3.110424,0,0,1,102.5,4,8,0.486,1.000,0.409,2.933,3.337,-1.145,0.445,0.700,ELT2peak10044,Increasing,2.5183371070700837,ELT2peak10044,WBGene00010700,15607969,15610631,+,inside,-354,451,Overlapping
2.42233,2.521953,4.715894,4.918386,6.025727,6.299902,1,1,1,45.4444444446514,4,10,0.951,1.000,2.472,4.817,6.163,-1.077,0.178,0.899,ELT2peak10045,Increasing,3.488487502980249,ELT2peak10045,WBGene00010700,15607969,15610631,+,overlapEnd,1455,256,Overlapping
1.758445,1.793549,2.695994,3.226509,3.184425,3.321928,0,0,1,10,4,8,0.635,1.000,1.776,2.961,3.253,-1.134,0.381,0.754,ELT2peak10046,Increasing,0.6120179517692501,ELT2peak10046,WBGene00010726,15611824,15613791,-,overlapStart,-1320,9,Overlapping
2.052467,1.85561,1.526069,2.169925,4.590417,4.720478,1,0,1,22.75,3,9,0.995,1.000,1.954,1.848,4.655,-0.544,-0.610,1.154,ELT2peak10047,L3_High,2.5317722824922506,ELT2peak10047,WBGene00010725,15613805,15616519,-,overlapStart,-1980,169,Overlapping
1.932886,1.152003,3.526069,2.9855,4.386059,4.35435,0,0,1,8.5,4,10,0.978,1.000,1.542,3.256,4.370,-1.063,0.140,0.923,ELT2peak10049,Increasing,2.0289487515999993,ELT2peak10049,WBGene00010724,15620489,15626629,+,overlapStart,-3130,185,Overlapping
1.342687,1.353637,1.226508,1.291604,3.656913,3.707987,0,0,1,5.5,3,9,0.995,1.000,1.348,1.259,3.682,-0.545,-0.609,1.154,ELT2peak10050,L3_High,1.8882798042360005,ELT2peak10050,WBGene00010724,15620489,15626629,+,inside,-1323,1648,Overlapping
1.974465,2.052467,2.38405,2.480265,5.447459,5.805011,0,1,1,37.375,3,9,0.897,1.000,2.013,2.432,5.626,-0.680,-0.468,1.148,ELT2peak10051,L3_High,3.904922249256584,ELT2peak10051,WBGene00044143,15628606,15630440,-,inside,-431,157,Overlapping
1.839064,1.511253,2.9855,2.773996,5.012244,4.971021,1,1,1,36.166666666666664,4,11,0.726,1.000,1.675,2.880,4.992,-0.898,-0.180,1.078,ELT2peak10052,Increasing,2.8183486329210825,ELT2peak10052,WBGene00007284,15689449,15696423,+,overlapStart,-3487,369,Overlapping
1.959358,1.807355,2.9855,2.773996,3.254814,3.90689,1,0,1,50.75,4,10,0.989,1.000,1.883,2.880,3.581,-1.053,0.115,0.937,ELT2peak10055,Increasing,0.7276389687680834,ELT2peak10055,WBGene00003638,15708195,15716444,+,overlapStart,-4490,146,Overlapping
1.859822,1.415038,1.847997,2.280956,2.977974,3.254814,0,1,1,40,4,11,0.493,1.000,1.637,2.064,3.116,-0.835,-0.274,1.108,ELT2peak10056,Increasing,0.5793722755440833,ELT2peak10056,WBGene00003638,15708195,15716444,+,inside,-2536,1203,Overlapping
1.402965,1.093109,1.9855,1.9855,2.669852,2.447459,0,0,1,302,4,10,0.997,1.000,1.248,1.986,2.559,-1.039,0.083,0.956,ELT2peak10057,Increasing,0.4316799593485833,ELT2peak10057,WBGene00003638,15708195,15716444,+,overlapEnd,4648,178,Overlapping
