geneSym,geneID,refID,chrom,strand,Unsorted (RPM),Sorted (RPM),P-value,Group 1
F55A11.7,179614,F55A11.7,chrV,-,7.79,6.58,7.52E-01,Other
F58B3.7,178091,F58B3.7,chrIV,+,7.79,6.58,7.52E-01,Other
T07F12.2,180762,T07F12.2,chrX,+,7.79,6.58,7.52E-01,Other
C16A11.3,173756,C16A11.3,chrII,+,0.76,0.85,7.53E-01,Other
C35A11.1,178922,C35A11.1,chrV,+,0.76,0.85,7.53E-01,Other
C44C10.11,181355,C44C10.11,chrX,-,0.76,0.85,7.53E-01,Other
D1025.10,3564955,D1025.10,chrX,+,0.76,0.85,7.53E-01,Other
F18G5.4,181155,lgc-4,chrX,-,0.76,0.85,7.53E-01,Other
F42G9.9,175230,ptl-1,chrIII,+,0.76,0.85,7.53E-01,Other
F49H12.3,180521,F49H12.3,chrX,+,0.76,0.85,7.53E-01,Other
F52F12.5,186128,F52F12.5,chrI,-,0.76,0.85,7.53E-01,Other
T10F2.5,3896754,T10F2.5,chrIII,-,0.76,0.85,7.53E-01,Other
T17A3.7,188568,fbxb-84,chrIII,-,0.76,0.85,7.53E-01,Other
T20D3.7,177764,vps-26,chrIV,-,0.76,0.85,7.53E-01,Other
Y23H5B.1,189524,Y23H5B.1,chrI,+,0.76,0.85,7.53E-01,Other
Y46H3A.7,3565110,Y46H3A.7,chrV,+,0.76,0.85,7.53E-01,Other
Y80D3A.5,180236,cyp-42A1,chrV,+,0.76,0.85,7.53E-01,Other
T14G10.1,177893,pps-1,chrIV,+,7.47,7.43,7.53E-01,Other
Y51H7C.3,173521,Y51H7C.3,chrII,+,13.85,12.10,7.53E-01,Other
C05C12.6,182253,C05C12.6,chrIV,-,13.96,12.10,7.53E-01,Other
W09C5.2,173233,unc-59,chrI,+,8.01,6.79,7.55E-01,Other
C34B7.1,172618,C34B7.1,chrI,+,3.35,3.40,7.56E-01,Other
C39E6.1,180750,lon-2,chrX,-,3.35,3.40,7.56E-01,Other
F11G11.4,184365,F11G11.4,chrII,+,3.35,3.40,7.56E-01,Other
F15B9.2,191633,far-4,chrV,-,3.35,3.40,7.56E-01,Other
F40G9.14,185560,F40G9.14,chrIII,-,3.35,3.40,7.56E-01,Other
T19C3.4,175216,T19C3.4,chrIII,-,7.79,7.64,7.58E-01,Other
C33D9.6,259585,C33D9.6,chrIV,-,13.96,13.59,7.58E-01,Other
F14D2.13,259426,bath-28,chrII,-,3.68,2.97,7.58E-01,Other
T10E9.2,172365,T10E9.2,chrI,+,3.68,2.97,7.58E-01,Other
Y47G6A.23,171926,lpd-3,chrI,-,3.68,2.97,7.58E-01,Other
Y75B8A.14,176649,Y75B8A.14,chrIII,-,3.68,2.97,7.58E-01,Other
ZK1053.4,173188,ZK1053.4,chrI,+,22.84,20.17,7.59E-01,Other
T10B11.2,172423,T10B11.2,chrI,+,14.61,12.74,7.59E-01,Other
C24H10.3,182857,C24H10.3,chrX,+,3.46,3.61,7.60E-01,Other
H01M10.1,186663,H01M10.1,chrX,-,3.46,3.61,7.60E-01,Other
ZK265.2,172607,col-63,chrI,-,23.27,20.59,7.62E-01,Other
C47E12.6,177854,C47E12.6,chrIV,+,3.57,3.61,7.63E-01,Other
Y116A8A.9,178468,map-2,chrIV,-,3.57,3.61,7.63E-01,Other
AC7.1,177285,tag-49,chrIV,-,0.97,0.64,7.63E-01,Other
B0513.5,178350,B0513.5,chrIV,-,0.97,0.64,7.63E-01,Other
C05E7.2,182266,C05E7.2,chrX,-,0.97,0.64,7.63E-01,Other
C05H8.1,182278,ckk-1,chrIII,+,0.97,0.64,7.63E-01,Other
C39E9.7,183346,C39E9.7,chrIV,-,0.97,0.64,7.63E-01,Other
D2062.4,183954,D2062.4,chrII,+,0.97,0.64,7.63E-01,Other
F26A1.4,184945,F26A1.4,chrIII,+,0.97,0.64,7.63E-01,Other
F49C12.6,186030,F49C12.6,chrIV,-,0.97,0.64,7.63E-01,Other
F56D1.5,173930,dhs-5,chrII,+,0.97,0.64,7.63E-01,Other
F57H12.5,177592,phosphatase,chrIV,+,0.97,0.64,7.63E-01,Other
K08F11.4,177237,yrs-1,chrIV,-,0.97,0.64,7.63E-01,Other
M03C11.7,176461,M03C11.7,chrIII,-,0.97,0.64,7.63E-01,Other
T13C5.7,180888,T13C5.7,chrX,+,0.97,0.64,7.63E-01,Other
Y18D10A.25,173159,fkb-8,chrI,+,0.97,0.64,7.63E-01,Other
Y39A3CR.5,189727,Y39A3CR.5,chrIII,+,0.97,0.64,7.63E-01,Other
Y71A12B.9,190579,Y71A12B.9,chrI,-,0.97,0.64,7.63E-01,Other
ZK1320.12,174524,taf-8,chrII,+,0.97,0.64,7.63E-01,Other
ZK697.2,191409,nhr-256,chrV,+,0.97,0.64,7.63E-01,Other
ZK858.8,3564768,ZK858.8,chrI,+,0.97,0.64,7.63E-01,Other
Y48G8AL.6,171696,smg-2,chrI,+,8.23,8.07,7.64E-01,Other
F46C8.2,181014,col-174,chrX,+,3.90,3.18,7.65E-01,Other
T07A9.1,188208,T07A9.1,chrIV,-,4.00,3.18,7.66E-01,Other
C08F11.7,182422,C08F11.7,chrIV,+,1.08,0.64,7.67E-01,Other
F47G6.3,171713,F47G6.3,chrI,+,1.08,0.64,7.67E-01,Other
F48C1.7,172179,spe-11,chrI,-,1.08,0.64,7.67E-01,Other
F54F7.4,192057,xtr-1,chrX,+,1.08,0.64,7.67E-01,Other
F56F10.2,186404,F56F10.2,chrX,+,1.08,0.64,7.67E-01,Other
R02F11.1,178870,R02F11.1,chrV,+,1.08,0.64,7.67E-01,Other
R07D5.1,181608,unc-7,chrX,-,1.08,0.64,7.67E-01,Other
R09B3.4,173072,ubc-12,chrI,+,1.08,0.64,7.67E-01,Other
T21G5.5,188703,asd-2,chrI,-,1.08,0.64,7.67E-01,Other
T25D3.3,188894,T25D3.3,chrII,+,1.08,0.64,7.67E-01,Other
W04G3.10,3565915,W04G3.10,chrX,-,1.08,0.64,7.67E-01,Other
W06B11.4,180851,hog-1,chrX,-,1.08,0.64,7.67E-01,Other
Y20F4.4,245999,Y20F4.4,chrI,-,1.08,0.64,7.67E-01,Other
Y38C1AA.6,189640,Y38C1AA.6,chrIV,+,1.08,0.64,7.67E-01,Other
Y38F2AR.3,177026,Y38F2AR.3,chrIV,+,1.08,0.64,7.67E-01,Other
Y40B10A.9,178687,Y40B10A.9,chrV,-,1.08,0.64,7.67E-01,Other
Y41D4B.27,6418682,nhr-146,chrIV,+,1.08,0.64,7.67E-01,Other
ZK1320.4,174522,cyp-13A10,chrII,-,1.08,0.64,7.67E-01,Other
ZK337.5,191285,mtd-1,chrI,+,1.08,0.64,7.67E-01,Other
Y38F1A.10,3565400,max-2,chrII,-,15.80,13.80,7.68E-01,Other
F22D6.15,3565467,F22D6.15,chrI,-,8.87,7.64,7.68E-01,Other
R07E3.2,187676,R07E3.2,chrX,+,8.87,7.64,7.68E-01,Other
K07B1.2,179316,coq-6,chrV,+,3.79,3.82,7.69E-01,Other
T05H4.11,179024,T05H4.11,chrV,-,3.79,3.82,7.69E-01,Other
T26C5.5,259454,T26C5.5,chrII,-,3.79,3.82,7.69E-01,Other
VT23B5.2,NA,NA,chrIV,+,3.79,3.82,7.69E-01,Other
Y41D4B.11,3565515,Y41D4B.11,chrIV,+,3.79,3.82,7.69E-01,Other
ZK328.5,175852,npp-10,chrIII,-,16.02,14.01,7.70E-01,Other
F54C1.5,172122,dyf-1,chrI,-,4.11,3.40,7.72E-01,Other
Y37F4.8,3565857,Y37F4.8,chrI,-,4.11,3.40,7.72E-01,Other
F35G2.2,178169,F35G2.2,chrIV,-,49.35,46.71,7.73E-01,Other
F54C9.2,174368,stc-1,chrII,-,37.01,33.12,7.73E-01,Other
K04G2.11,172588,K04G2.11,chrI,-,4.00,4.03,7.75E-01,Other
ZK632.8,176392,arl-5,chrIII,+,4.00,4.03,7.75E-01,Other
C08B11.3,174286,C08B11.3,chrII,-,16.34,15.71,7.75E-01,Other
B0507.1,179256,B0507.1,chrV,+,302.49,276.86,7.76E-01,Other
R02D3.2,176841,cogc-8,chrIV,+,9.31,9.13,7.77E-01,Other
T14B4.3,174109,T14B4.3,chrII,+,9.31,9.13,7.77E-01,Other
C25F6.3,180818,dpyd-1,chrX,+,0.97,1.06,7.78E-01,Other
F26D12.1,177340,fkh-7,chrIV,+,0.97,1.06,7.78E-01,Other
F39D8.3,181632,F39D8.3,chrX,+,0.97,1.06,7.78E-01,Other
F53C3.6,173731,F53C3.6,chrII,+,0.97,1.06,7.78E-01,Other
F55H12.6,172699,ztf-26,chrI,-,0.97,1.06,7.78E-01,Other
K03E6.4,186954,tza-2,chrX,-,0.97,1.06,7.78E-01,Other
K09A9.4,181647,K09A9.4,chrX,+,0.97,1.06,7.78E-01,Other
M7.8,187457,M7.8,chrIV,-,0.97,1.06,7.78E-01,Other
T04B2.6,188051,dhs-31,chrIV,-,0.97,1.06,7.78E-01,Other
T12A2.15,175882,T12A2.15,chrIII,-,0.97,1.06,7.78E-01,Other
T13H10.1,188489,kin-5,chrIV,-,0.97,1.06,7.78E-01,Other
T14F9.2,188500,T14F9.2,chrX,+,0.97,1.06,7.78E-01,Other
T15B12.2,188528,T15B12.2,chrIII,-,0.97,1.06,7.78E-01,Other
T24F1.7,3565098,T24F1.7,chrII,+,0.97,1.06,7.78E-01,Other
W04H10.3,173452,nhl-3,chrII,-,0.97,1.06,7.78E-01,Other
Y66A7A.5,176594,Y66A7A.5,chrIII,+,0.97,1.06,7.78E-01,Other
Y73F8A.23,190683,Y73F8A.23,chrIV,-,0.97,1.06,7.78E-01,Other
C04G2.4,177874,msp-36,chrIV,+,26.30,25.05,7.78E-01,Other
Y54E5A.7,173332,Y54E5A.7,chrI,+,26.95,23.99,7.78E-01,Other
T09A5.12,174269,ztf-17,chrII,-,4.33,3.61,7.78E-01,Other
F23D12.3,184896,F23D12.3,chrX,+,9.85,8.49,7.79E-01,Other
EGAP7.1,180529,dpy-3,chrX,-,4.44,3.61,7.79E-01,Other
H14N18.3,179270,ttr-47,chrV,+,4.44,3.61,7.79E-01,Other
R11H6.4,187833,R11H6.4,chrV,+,4.44,3.61,7.79E-01,Other
F09C12.7,173882,msp-74,chrII,-,4.22,4.25,7.81E-01,Other
Y39G8C.2,175061,Y39G8C.2,chrII,-,4.22,4.25,7.81E-01,Other
C02F5.8,192096,tsp-1,chrIII,-,132.68,120.81,7.81E-01,Other
Y106G6D.8,3565292,Y106G6D.8,chrI,+,27.60,24.63,7.81E-01,Other
C16C2.3,172822,ocrl-1,chrI,-,17.86,15.71,7.82E-01,Other
F45G2.7,176768,F45G2.7,chrIII,-,10.06,8.70,7.82E-01,Other
F57C7.3,181259,sdn-1,chrX,-,9.85,9.55,7.83E-01,Other
K07C5.8,179445,cash-1,chrV,+,54.44,51.38,7.84E-01,Other
F56A11.1,176885,gex-2,chrIV,+,10.28,8.92,7.84E-01,Other
C14A4.5,174634,crn-5,chrII,+,4.55,3.82,7.84E-01,Other
C32E8.9,171951,C32E8.9,chrI,-,4.55,3.82,7.84E-01,Other
F36A2.3,172690,F36A2.3,chrI,+,4.55,3.82,7.84E-01,Other
F36F2.2,172721,F36F2.2,chrI,+,4.65,3.82,7.84E-01,Other
Y32H12A.4,175738,Y32H12A.4,chrIII,-,28.57,25.48,7.85E-01,Other
F26F4.1,175658,cee-1,chrIII,+,4.44,4.46,7.86E-01,Other
K05F1.7,173980,msp-63,chrII,-,4.44,4.46,7.86E-01,Other
K10G9.3,259529,pad-2,chrIII,+,4.44,4.46,7.86E-01,Other
T05B11.7,3564763,T05B11.7,chrV,-,4.44,4.46,7.86E-01,Other
T22B7.7,180832,T22B7.7,chrX,-,4.44,4.46,7.86E-01,Other
BE10.5,3565049,BE10.5,chrIII,-,1.19,0.85,7.87E-01,Other
C01G10.16,3564842,C01G10.16,chrV,+,1.19,0.85,7.87E-01,Other
C27H5.8,182971,glc-4,chrII,-,1.19,0.85,7.87E-01,Other
C54G6.1,171680,C54G6.1,chrI,-,1.19,0.85,7.87E-01,Other
C56A3.8,179839,C56A3.8,chrV,+,1.19,0.85,7.87E-01,Other
D1046.2,183908,D1046.2,chrIV,-,1.19,0.85,7.87E-01,Other
F07F6.1,173928,F07F6.1,chrII,+,1.19,0.85,7.87E-01,Other
F32D1.6,185201,F32D1.6,chrV,-,1.19,0.85,7.87E-01,Other
F52F10.2,178644,F52F10.2,chrV,+,1.19,0.85,7.87E-01,Other
F59A7.8,178681,helicase,chrV,+,1.19,0.85,7.87E-01,Other
K02E7.11,173492,K02E7.11,chrII,-,1.19,0.85,7.87E-01,Other
K04G2.10,172592,K04G2.10,chrI,+,1.19,0.85,7.87E-01,Other
R11G1.1,187815,R11G1.1,chrX,+,1.19,0.85,7.87E-01,Other
T22C1.8,172571,T22C1.8,chrI,-,1.19,0.85,7.87E-01,Other
Y22D7AL.7,175312,Y22D7AL.7,chrIII,+,1.19,0.85,7.87E-01,Other
Y53F4B.33,190226,gst-39,chrII,-,1.19,0.85,7.87E-01,Other
Y53H1C.2,190251,ego-2,chrI,-,1.19,0.85,7.87E-01,Other
F57B10.9,172369,F57B10.9,chrI,-,58.23,52.65,7.89E-01,Other
C52G5.2,181420,C52G5.2,chrX,+,4.76,4.03,7.89E-01,Other
F55A3.7,186272,F55A3.7,chrI,-,4.76,4.03,7.89E-01,Other
ZK930.5,191465,ZK930.5,chrII,+,4.76,4.03,7.89E-01,Other
R05D11.4,172651,R05D11.4,chrI,+,4.87,4.03,7.89E-01,Other
Y65A5A.1,178456,Y65A5A.1,chrIV,-,4.87,4.03,7.89E-01,Other
B0336.11,175798,B0336.11,chrIII,-,1.30,0.85,7.89E-01,Other
C17B7.4,182706,C17B7.4,chrV,+,1.30,0.85,7.89E-01,Other
C29E6.2,178118,trpa-1,chrIV,+,1.30,0.85,7.89E-01,Other
C33D12.6,180593,tag-312,chrX,-,1.30,0.85,7.89E-01,Other
C34D4.11,183209,grsp-3,chrIV,-,1.30,0.85,7.89E-01,Other
C45G3.3,183473,gip-2,chrI,+,1.30,0.85,7.89E-01,Other
C46E10.8,173716,C46E10.8,chrII,-,1.30,0.85,7.89E-01,Other
C50F2.9,266827,abf-1,chrI,-,1.30,0.85,7.89E-01,Other
C54G4.4,172579,C54G4.4,chrI,-,1.30,0.85,7.89E-01,Other
F53B6.2,172706,F53B6.2,chrI,-,1.30,0.85,7.89E-01,Other
K08E4.2,178144,K08E4.2,chrIV,-,1.30,0.85,7.89E-01,Other
T11G6.3,188430,T11G6.3,chrIV,-,1.30,0.85,7.89E-01,Other
T26C12.3,177096,T26C12.3,chrIV,-,1.30,0.85,7.89E-01,Other
T27F6.8,189005,T27F6.8,chrI,-,1.30,0.85,7.89E-01,Other
Y40B1B.3,189784,fbxb-66,chrI,-,1.30,0.85,7.89E-01,Other
Y53G8AR.2,175435,Y53G8AR.2,chrIII,+,1.30,0.85,7.89E-01,Other
F43G9.5,172657,F43G9.5,chrI,+,4.65,4.67,7.91E-01,Other
Y71G12B.1,171747,Y71G12B.1,chrI,+,4.65,4.67,7.91E-01,Other
ZC116.3,179729,ZC116.3,chrV,+,4.65,4.67,7.91E-01,Other
Y54G9A.9,259327,Y54G9A.9,chrII,+,30.09,28.66,7.92E-01,Other
C34F6.10,181313,C34F6.10,chrX,-,4.76,4.67,7.94E-01,Other
M04D8.7,187446,M04D8.7,chrIII,+,4.76,4.67,7.94E-01,Other
Y73B6BL.27,177410,Y73B6BL.27,chrIV,-,4.76,4.67,7.94E-01,Other
C16C8.13,182679,C16C8.13,chrII,+,5.09,4.25,7.94E-01,Other
C33B4.3,174739,shn-1,chrII,-,4.87,4.88,7.95E-01,Other
M02B7.5,177142,M02B7.5,chrIV,-,4.87,4.88,7.95E-01,Other
C17G10.8,3565470,dhs-6,chrII,-,11.47,9.98,7.95E-01,Other
F48B9.4,185966,nlp-37,chrX,+,11.47,9.98,7.95E-01,Other
W01G7.4,175057,W01G7.4,chrII,+,102.49,93.21,7.96E-01,Other
C03A7.14,178904,abu-8,chrV,-,1.19,1.27,7.97E-01,Other
C16E9.4,180968,inx-1,chrX,-,1.19,1.27,7.97E-01,Other
C17F4.5,173669,fbxc-50,chrII,-,1.19,1.27,7.97E-01,Other
C56A3.6,179837,C56A3.6,chrV,-,1.19,1.27,7.97E-01,Other
F18E9.3,181112,F18E9.3,chrX,+,1.19,1.27,7.97E-01,Other
F35G12.1,175597,mlcd-1,chrIII,-,1.19,1.27,7.97E-01,Other
F38B6.4,180935,GARS/AIRS/GART,chrX,+,1.19,1.27,7.97E-01,Other
F45E6.6,181407,sdz-19,chrX,-,1.19,1.27,7.97E-01,Other
F57A8.8,3565474,fipr-13,chrV,+,1.19,1.27,7.97E-01,Other
M70.5,187469,M70.5,chrIV,-,1.19,1.27,7.97E-01,Other
T12D8.10,176801,T12D8.10,chrIII,-,1.19,1.27,7.97E-01,Other
T19H12.5,191815,srd-32,chrV,+,1.19,1.27,7.97E-01,Other
Y105C5B.21,178451,jac-1,chrIV,-,1.19,1.27,7.97E-01,Other
C17H12.2,177441,C17H12.2,chrIV,-,4.98,4.88,7.98E-01,Other
C29E4.4,176114,npp-15,chrIII,+,5.30,4.46,7.98E-01,Other
K01C8.1,174326,K01C8.1,chrII,+,5.09,5.10,7.99E-01,Other
F32A5.2,174191,Peroxidase,chrII,+,21.10,18.68,7.99E-01,Other
DC2.3,178548,DC2.3,chrV,+,11.90,10.40,7.99E-01,Other
ZK593.4,177985,rbr-2,chrIV,+,5.19,5.10,8.02E-01,Other
T05E7.4,172307,T05E7.4,chrI,-,5.52,4.67,8.03E-01,Other
F57B9.7,175964,flap-1,chrIII,-,12.12,11.68,8.04E-01,Other
Y9C12A.1,189424,Y9C12A.1,chrX,-,5.41,5.31,8.05E-01,Other
F32D1.9,178835,F32D1.9,chrV,+,22.40,19.96,8.05E-01,Other
B0432.13,173412,B0432.13,chrII,-,1.41,1.06,8.05E-01,Other
C07A12.1,180727,ham-2,chrX,+,1.41,1.06,8.05E-01,Other
C07E3.9,182374,C07E3.9,chrII,+,1.41,1.06,8.05E-01,Other
F13A7.1,180101,F13A7.1,chrV,-,1.41,1.06,8.05E-01,Other
F16H9.1,181414,rgs-2,chrX,+,1.41,1.06,8.05E-01,Other
F23D12.4,184897,F23D12.4,chrX,+,1.41,1.06,8.05E-01,Other
F30F8.1,172548,F30F8.1,chrI,-,1.41,1.06,8.05E-01,Other
F36D1.4,185346,F36D1.4,chrI,+,1.41,1.06,8.05E-01,Other
F45E4.7,177541,F45E4.7,chrIV,-,1.41,1.06,8.05E-01,Other
F57C12.4,180408,mrp-2,chrX,-,1.41,1.06,8.05E-01,Other
K02G10.5,180742,K02G10.5,chrX,-,1.41,1.06,8.05E-01,Other
R10E11.9,187781,R10E11.9,chrIII,-,1.41,1.06,8.05E-01,Other
T07E3.2,188232,T07E3.2,chrIII,+,1.41,1.06,8.05E-01,Other
T19C4.5,188594,T19C4.5,chrV,+,1.41,1.06,8.05E-01,Other
Y43E12A.3,177995,Y43E12A.3,chrIV,+,1.41,1.06,8.05E-01,Other
Y58A7A.2,190382,Y58A7A.2,chrV,-,1.41,1.06,8.05E-01,Other
Y73F8A.35,178438,Y73F8A.35,chrIV,-,1.41,1.06,8.05E-01,Other
Y87G2A.14,190780,ndx-8,chrI,+,1.41,1.06,8.05E-01,Other
ZK616.8,191362,ZK616.8,chrIV,-,1.41,1.06,8.05E-01,Other
F26E4.1,172826,sur-6,chrI,+,12.77,11.25,8.06E-01,Other
F22A3.3,180924,glr-8,chrX,+,1.52,1.06,8.06E-01,Other
F32D8.2,185204,F32D8.2,chrV,+,1.52,1.06,8.06E-01,Other
F54C1.9,172125,sst-20,chrI,+,1.52,1.06,8.06E-01,Other
F56D6.12,3896772,F56D6.12,chrIV,+,1.52,1.06,8.06E-01,Other
T23G5.3,188816,T23G5.3,chrIII,-,1.52,1.06,8.06E-01,Other
Y47D3B.4,3565656,Y47D3B.4,chrIII,+,1.52,1.06,8.06E-01,Other
Y48A5A.2,3565434,ulp-3,chrIV,+,1.52,1.06,8.06E-01,Other
Y51H7BR.1,190167,fbxb-42,chrII,+,1.52,1.06,8.06E-01,Other
Y57A10A.9,174865,tag-276,chrII,-,1.52,1.06,8.06E-01,Other
C32D5.5,174045,set-4,chrII,-,5.74,4.88,8.07E-01,Other
C40C9.5,181484,nlg-1,chrX,-,5.74,4.88,8.07E-01,Other
W03D8.5,171847,W03D8.5,chrI,+,5.84,4.88,8.07E-01,Other
F18G5.6,184656,F18G5.6,chrX,-,23.16,20.59,8.08E-01,Other
K10D3.6,172448,K10D3.6,chrI,-,5.63,5.52,8.09E-01,Other
T22B7.5,259994,srv-7,chrX,-,5.63,5.52,8.09E-01,Other
F16A11.3,172761,ppfr-1,chrI,-,36.80,33.12,8.10E-01,Other
Y105E8A.19,173311,Y105E8A.19,chrI,-,5.95,5.10,8.10E-01,Other
C06E1.6,182315,fipr-16,chrIII,-,13.53,11.89,8.11E-01,Other
F32A6.4,180801,ags-3,chrX,-,13.53,11.89,8.11E-01,Other
T26A5.6,175917,T26A5.6,chrIII,-,13.53,11.89,8.11E-01,Other
B0035.18,3565734,B0035.18,chrIV,+,1.41,1.49,8.12E-01,Other
F35A5.2,185247,F35A5.2,chrX,+,1.41,1.49,8.12E-01,Other
F53C11.6,192075,twk-32,chrV,+,1.41,1.49,8.12E-01,Other
H27A22.1,179482,H27A22.1,chrV,+,1.41,1.49,8.12E-01,Other
T06E6.10,188189,T06E6.10,chrV,+,1.41,1.49,8.12E-01,Other
Y26D4A.4,189545,clec-107,chrI,-,1.41,1.49,8.12E-01,Other
Y39B6A.36,180243,Y39B6A.36,chrV,+,1.41,1.49,8.12E-01,Other
Y73B6BL.7,177391,csp-2,chrIV,+,1.41,1.49,8.12E-01,Other
F40F4.7,180614,F40F4.7,chrX,-,5.84,5.73,8.12E-01,Other
C24D10.4,177288,C24D10.4,chrIV,+,55.09,49.89,8.14E-01,Other
F28B3.5,172111,F28B3.5,chrI,+,6.17,5.31,8.14E-01,Other
F22F4.2,180866,inx-3,chrX,+,56.39,53.08,8.17E-01,Other
K07F5.5,177831,nspd-2,chrIV,+,77.06,72.40,8.17E-01,Other
R01H10.7,187517,R01H10.7,chrIII,-,6.39,5.52,8.17E-01,Other
R10A10.2,172344,rbx-2,chrI,-,25.32,23.99,8.18E-01,Other
T19H12.3,178879,T19H12.3,chrV,+,6.28,6.16,8.19E-01,Other
Y105E8A.11,173306,Y105E8A.11,chrI,+,6.28,6.16,8.19E-01,Other
F23C8.4,171804,ubxn-1,chrI,+,78.90,74.10,8.19E-01,Other
Y37A1C.1,3565648,nkcc-1,chrIV,-,14.72,12.95,8.19E-01,Other
F01F1.14,175830,F01F1.14,chrIII,-,1.62,1.27,8.19E-01,Other
F26H9.7,185003,uev-3,chrI,+,1.62,1.27,8.19E-01,Other
F32A11.2,174958,hpr-17,chrII,-,1.62,1.27,8.19E-01,Other
K03H1.2,176409,mog-1,chrIII,-,1.62,1.27,8.19E-01,Other
R102.1,187891,R102.1,chrIV,+,1.62,1.27,8.19E-01,Other
T06G6.6,188198,T06G6.6,chrI,+,1.62,1.27,8.19E-01,Other
T08G5.12,3565431,ins-10,chrV,+,1.62,1.27,8.19E-01,Other
T23E7.2,181789,T23E7.2,chrX,+,1.62,1.27,8.19E-01,Other
Y67D8B.5,177091,Y67D8B.5,chrIV,+,1.62,1.27,8.19E-01,Other
C01G5.8,177415,C01G5.8,chrIV,+,1.73,1.27,8.20E-01,Other
C09G1.4,181679,C09G1.4,chrX,-,1.73,1.27,8.20E-01,Other
C30B5.4,183040,C30B5.4,chrII,-,1.73,1.27,8.20E-01,Other
C38D4.5,175636,tag-325,chrIII,+,1.73,1.27,8.20E-01,Other
F09C3.3,184227,fbxb-68,chrI,-,1.73,1.27,8.20E-01,Other
F52D10.1,186108,abts-2,chrX,+,1.73,1.27,8.20E-01,Other
F58E10.2,179893,end-1,chrV,+,1.73,1.27,8.20E-01,Other
K06A4.5,179329,K06A4.5,chrV,+,1.73,1.27,8.20E-01,Other
T06E4.11,188181,pqn-63,chrV,+,1.73,1.27,8.20E-01,Other
T27A3.6,188966,T27A3.6,chrI,-,1.73,1.27,8.20E-01,Other
Y110A2AL.7,190938,Y110A2AL.7,chrII,-,1.73,1.27,8.20E-01,Other
Y18H1A.10,171659,Y18H1A.10,chrI,-,1.73,1.27,8.20E-01,Other
R11.1,181692,R11.1,chrX,+,6.49,6.37,8.21E-01,Other
F53C11.3,179872,F53C11.3,chrV,+,41.67,37.58,8.21E-01,Other
T11G6.5,177976,T11G6.5,chrIV,-,14.83,14.23,8.22E-01,Other
F29G9.2,3564810,F29G9.2,chrV,+,6.60,6.37,8.23E-01,Other
ZK938.1,191467,ZK938.1,chrII,+,26.84,25.48,8.23E-01,Other
C04E6.7,178976,C04E6.7,chrV,+,1.62,1.70,8.24E-01,Other
C30F12.7,172430,C30F12.7,chrI,+,1.62,1.70,8.24E-01,Other
DY3.4,172688,trt-1,chrI,+,1.62,1.70,8.24E-01,Other
F54E7.7,175788,rcn-1,chrIII,-,1.62,1.70,8.24E-01,Other
F59B8.1,177774,F59B8.1,chrIV,+,1.62,1.70,8.24E-01,Other
M02B7.1,187396,fbxc-47,chrIV,+,1.62,1.70,8.24E-01,Other
Y57A10A.26,174868,Y57A10A.26,chrII,+,1.62,1.70,8.24E-01,Other
Y54E10BR.6,171877,rpb-7,chrI,-,6.71,6.58,8.24E-01,Other
W04C9.2,171638,W04C9.2,chrI,+,15.58,13.80,8.24E-01,Other
Y66H1A.4,176870,Y66H1A.4,chrIV,+,6.82,6.58,8.26E-01,Other
Y48G9A.9,175343,Y48G9A.9,chrIII,+,7.14,6.16,8.26E-01,Other
F19H8.3,175121,arl-3,chrII,+,16.45,14.65,8.29E-01,Other
C08B11.2,174285,hda-2,chrII,-,7.36,6.37,8.29E-01,Other
C47G2.4,174724,C47G2.4,chrII,-,7.14,7.01,8.30E-01,Other
B0205.11,181833,B0205.11,chrI,-,7.25,7.01,8.31E-01,Other
C05G5.5,181571,C05G5.5,chrX,-,1.84,1.49,8.31E-01,Other
C09B9.2,182442,C09B9.2,chrIV,+,1.84,1.49,8.31E-01,Other
C34B2.11,172971,C34B2.11,chrI,+,1.84,1.49,8.31E-01,Other
F35B3.5,181743,pqn-34,chrX,-,1.84,1.49,8.31E-01,Other
F59A7.12,3896837,F59A7.12,chrV,+,1.84,1.49,8.31E-01,Other
Y57G7A.11,259416,Y57G7A.11,chrII,-,1.84,1.49,8.31E-01,Other
Y71G12B.28,171748,Y71G12B.28,chrI,+,1.84,1.49,8.31E-01,Other
B0041.7,172077,xnp-1,chrI,-,1.95,1.49,8.31E-01,Other
B0462.3,181998,fbxb-119,chrV,+,1.95,1.49,8.31E-01,Other
D1069.4,183924,D1069.4,chrII,-,1.95,1.49,8.31E-01,Other
F41G3.16,3565293,ins-14,chrII,-,1.95,1.49,8.31E-01,Other
F43G6.10,174813,F43G6.10,chrII,+,1.95,1.49,8.31E-01,Other
F52E4.5,180595,F52E4.5,chrX,-,1.95,1.49,8.31E-01,Other
F58F6.2,186529,col-105,chrIV,-,1.95,1.49,8.31E-01,Other
T28C6.1,177693,grsp-2,chrIV,+,1.95,1.49,8.31E-01,Other
Y54E2A.2,175132,Y54E2A.2,chrII,-,1.95,1.49,8.31E-01,Other
Y55F3BR.2,190314,Y55F3BR.2,chrIV,+,1.95,1.49,8.31E-01,Other
F41G3.6,174112,F41G3.6,chrII,+,46.86,44.16,8.32E-01,Other
Y41C4A.18,176607,Y41C4A.18,chrIII,+,7.58,6.58,8.32E-01,Other
F01G4.3,178017,F01G4.3,chrIV,-,1.84,1.91,8.34E-01,Other
